,option,env,represented_by_env,kld
445,ios,jpeg-medium,jpeg-medium,0.0
446,ios,jpeg-medium,jpeg-small,0.34302885774855607
447,ios,jpeg-medium,png-large,0.09699135743442261
448,ios,jpeg-medium,png-medium,0.0
449,ios,jpeg-medium,png-small,0.624021155697301
450,ios,jpeg-medium,psd-large,3.579507783005273
451,ios,jpeg-medium,psd-medium,0.03987150303943469
452,ios,jpeg-medium,psd-small,0.9464521171125293
453,ios,jpeg-medium,svg-large,0.32917746366831496
454,ios,jpeg-medium,svg-medium,0.2191272626351203
455,ios,jpeg-medium,svg-small,0.657019581774235
456,ios,jpeg-small,jpeg-large,0.0
457,ios,jpeg-small,jpeg-medium,0.007904636263725714
458,ios,jpeg-small,jpeg-small,0.0
459,ios,jpeg-small,png-large,0.0
460,ios,jpeg-small,png-medium,0.0
461,ios,jpeg-small,png-small,0.0
462,ios,jpeg-small,psd-large,1.086526186614183
463,ios,jpeg-small,psd-medium,0.0
464,ios,jpeg-small,psd-small,0.1114662259186503
465,ios,jpeg-small,svg-large,0.2914747894219928
466,ios,jpeg-small,svg-medium,0.21764946272432045
467,ios,jpeg-small,svg-small,0.8237489324139415
468,ios,png-large,jpeg-large,0.0097082588365827
469,ios,png-large,jpeg-medium,0.3858145250768127
470,ios,png-large,jpeg-small,0.4288781293343019
471,ios,png-large,png-large,0.0
472,ios,png-large,png-medium,0.16341031433152314
473,ios,png-large,png-small,0.30539169216362677
474,ios,png-large,psd-large,2.342927747948556
475,ios,png-large,psd-medium,0.15315580579895086
476,ios,png-large,psd-small,0.5604715387889269
477,ios,png-large,svg-large,0.8744360539993705
478,ios,png-large,svg-medium,0.811067008614705
479,ios,png-large,svg-small,1.883634251115148
480,ios,png-medium,jpeg-large,0.005085567637222251
481,ios,png-medium,jpeg-medium,0.16406633889568736
482,ios,png-medium,jpeg-small,0.5013475449230386
483,ios,png-medium,png-large,0.18163896715069291
484,ios,png-medium,png-medium,0.0
485,ios,png-medium,png-small,0.858906047323266
486,ios,png-medium,psd-large,3.971706705462364
487,ios,png-medium,psd-medium,0.11850534921172745
488,ios,png-medium,psd-small,1.251504925476833
489,ios,png-medium,svg-large,0.5420341831404103
490,ios,png-medium,svg-medium,0.4384764086145642
491,ios,png-medium,svg-small,1.0472711020131082
492,ios,png-small,jpeg-large,0.3606618702454229
493,ios,png-small,jpeg-medium,0.8969480883307853
494,ios,png-small,jpeg-small,0.6308102188941377
495,ios,png-small,png-large,0.14302882746775072
496,ios,png-small,png-medium,0.6637394359127324
497,ios,png-small,png-small,0.0
498,ios,png-small,psd-large,0.7508088829544478
499,ios,png-small,psd-medium,0.5437149784294525
500,ios,png-small,psd-small,0.1514316289962352
501,ios,png-small,svg-large,1.653529573085656
502,ios,png-small,svg-medium,1.6163871035180377
503,ios,png-small,svg-small,3.1542568841725265
504,ios,psd-large,jpeg-large,9.199564791689125
505,ios,psd-large,jpeg-medium,9.459383557968334
506,ios,psd-large,jpeg-small,8.42154246395089
507,ios,psd-large,png-large,8.676266051819749
508,ios,psd-large,png-medium,9.502119168176378
509,ios,psd-large,png-small,7.079287092811727
510,ios,psd-large,psd-large,0.0
511,ios,psd-large,psd-medium,9.11418558661333
512,ios,psd-large,psd-small,6.67509529329167
513,ios,psd-large,svg-large,9.529308684821165
514,ios,psd-large,svg-medium,9.647265929074763
515,ios,psd-large,svg-small,10.206132287953745
516,ios,psd-medium,jpeg-large,0.0
517,ios,psd-medium,jpeg-medium,0.1399674231573312
518,ios,psd-medium,jpeg-small,0.2930861820231918
519,ios,psd-medium,png-large,0.02813625150431805
520,ios,psd-medium,png-medium,0.0
521,ios,psd-medium,png-small,0.4894085054992206
