,option,env,represented_by_env,kld
218,sha256,uiq2-16.bin,enwik8.tar,0.9326716285305175
219,sha256,uiq2-16.bin,silesia.tar,0.29172485248872965
220,sha256,uiq2-16.bin,uiq2-4.bin,0.18357186661522504
221,sha256,uiq2-16.bin,large.tar,0.5503463514416246
222,sha256,uiq2-16.bin,uiq2-16.bin,0.0
223,sha256,uiq2-16.bin,ambivert.wav.tar,1.750645090565153
224,sha256,uiq2-16.bin,deepfield.tar,0.042287566434801256
225,sha256,uiq2-16.bin,uiq-32.bin,0.1984060424314782
226,sha256,uiq2-16.bin,uiq2-8.bin,0.6062403515709138
227,sha256,uiq2-16.bin,fannie_mae_500k.tar,1.027549337643276
228,sha256,ambivert.wav.tar,misc.tar,1.2640630658484326
229,sha256,ambivert.wav.tar,vmlinux-5.10.tar,0.09145668519387237
230,sha256,ambivert.wav.tar,enwik8.tar,0.007770117134165727
231,sha256,ambivert.wav.tar,silesia.tar,0.40697426249533236
232,sha256,ambivert.wav.tar,uiq2-4.bin,1.4551288134137805
233,sha256,ambivert.wav.tar,large.tar,0.16237795725619078
234,sha256,ambivert.wav.tar,uiq2-16.bin,1.250389164233202
235,sha256,ambivert.wav.tar,ambivert.wav.tar,0.0
236,sha256,ambivert.wav.tar,deepfield.tar,0.8190546749078552
237,sha256,ambivert.wav.tar,uiq-32.bin,0.2941984166904763
238,sha256,ambivert.wav.tar,uiq2-8.bin,0.14430047615072383
239,sha256,ambivert.wav.tar,fannie_mae_500k.tar,0.10343314661519452
240,sha256,deepfield.tar,misc.tar,0.0
241,sha256,deepfield.tar,vmlinux-5.10.tar,0.1334216986236464
242,sha256,deepfield.tar,enwik8.tar,0.6257384634070431
243,sha256,deepfield.tar,silesia.tar,0.06317853652663409
244,sha256,deepfield.tar,uiq2-4.bin,0.15741634150583592
245,sha256,deepfield.tar,large.tar,0.26520153952600545
246,sha256,deepfield.tar,uiq2-16.bin,0.044486776110977407
247,sha256,deepfield.tar,ambivert.wav.tar,1.3004590231616542
248,sha256,deepfield.tar,deepfield.tar,0.0
249,sha256,deepfield.tar,uiq-32.bin,0.019769801899146244
250,sha256,deepfield.tar,uiq2-8.bin,0.2389953283437595
251,sha256,deepfield.tar,fannie_mae_500k.tar,0.6761793723552951
252,sha256,uiq-32.bin,misc.tar,0.19007746517814672
253,sha256,uiq-32.bin,vmlinux-5.10.tar,0.010525123315748217
254,sha256,uiq-32.bin,enwik8.tar,0.38121812745269956
255,sha256,uiq-32.bin,silesia.tar,0.03522743746581252
256,sha256,uiq-32.bin,uiq2-4.bin,0.4290917689095305
257,sha256,uiq-32.bin,large.tar,0.15017990118843644
258,sha256,uiq-32.bin,uiq2-16.bin,0.24324867250159213
259,sha256,uiq-32.bin,ambivert.wav.tar,0.9061431180711902
260,sha256,uiq-32.bin,deepfield.tar,0.12188049826046901
261,sha256,uiq-32.bin,uiq-32.bin,0.0
262,sha256,uiq-32.bin,uiq2-8.bin,0.2165266265533769
263,sha256,uiq-32.bin,fannie_mae_500k.tar,0.4419481463079406
264,sha256,uiq2-8.bin,misc.tar,0.313755887494703
265,sha256,uiq2-8.bin,vmlinux-5.10.tar,0.0
266,sha256,uiq2-8.bin,enwik8.tar,0.030405754710708492
267,sha256,uiq2-8.bin,silesia.tar,0.0
268,sha256,uiq2-8.bin,uiq2-4.bin,0.5302487627730684
269,sha256,uiq2-8.bin,large.tar,0.0
270,sha256,uiq2-8.bin,uiq2-16.bin,0.3359286671524039
271,sha256,uiq2-8.bin,ambivert.wav.tar,0.32363947683848265
272,sha256,uiq2-8.bin,deepfield.tar,0.04488392344550358
273,sha256,uiq2-8.bin,uiq-32.bin,0.0
274,sha256,uiq2-8.bin,uiq2-8.bin,0.0
275,sha256,uiq2-8.bin,fannie_mae_500k.tar,0.033464753370991904
276,sha256,fannie_mae_500k.tar,misc.tar,0.587549839270898
277,sha256,fannie_mae_500k.tar,vmlinux-5.10.tar,0.0
278,sha256,fannie_mae_500k.tar,enwik8.tar,0.0
279,sha256,fannie_mae_500k.tar,silesia.tar,0.028078087854581907
280,sha256,fannie_mae_500k.tar,uiq2-4.bin,0.7967641390551096
281,sha256,fannie_mae_500k.tar,large.tar,0.0
282,sha256,fannie_mae_500k.tar,uiq2-16.bin,0.6002612799435153
283,sha256,fannie_mae_500k.tar,ambivert.wav.tar,0.16932052361409397
284,sha256,fannie_mae_500k.tar,deepfield.tar,0.30060653847668484
285,sha256,fannie_mae_500k.tar,uiq-32.bin,0.0
286,sha256,fannie_mae_500k.tar,uiq2-8.bin,0.0
287,sha256,fannie_mae_500k.tar,fannie_mae_500k.tar,0.0
288,none,misc.tar,misc.tar,0.0
289,none,misc.tar,vmlinux-5.10.tar,0.08720672690094418
290,none,misc.tar,enwik8.tar,0.09609989443606654
291,none,misc.tar,silesia.tar,0.06846025277304914
292,none,misc.tar,uiq2-4.bin,0.1395378349355317
293,none,misc.tar,large.tar,0.13973353667948596
294,none,misc.tar,uiq2-16.bin,0.14219896497850668
295,none,misc.tar,ambivert.wav.tar,0.24562043958600244
296,none,misc.tar,deepfield.tar,0.1585559498225085
297,none,misc.tar,uiq-32.bin,0.20406122894536363
298,none,misc.tar,uiq2-8.bin,0.08205957327878588
299,none,misc.tar,fannie_mae_500k.tar,0.1790834468834484
300,none,vmlinux-5.10.tar,misc.tar,0.0
