,option,env,represented_by_env,kld
190,OPTIMIZE_TWO_EQUALS,voter-16,voter-2,0.2354621769119217
191,OPTIMIZE_TWO_EQUALS,voter-16,voter-16,0.0
192,OPTIMIZE_IN_LIST,ycsb-2400,ycsb-2400,0.0
193,OPTIMIZE_IN_LIST,ycsb-2400,smallbank-10,0.2503876741650707
194,OPTIMIZE_IN_LIST,ycsb-2400,tpcc-2,0.0
195,OPTIMIZE_IN_LIST,ycsb-2400,smallbank-1,0.0
196,OPTIMIZE_IN_LIST,ycsb-2400,tpcc-8,1.5124419707541585
197,OPTIMIZE_IN_LIST,ycsb-2400,ycsb-600,0.5680380931499996
198,OPTIMIZE_IN_LIST,ycsb-2400,voter-2,0.0
199,OPTIMIZE_IN_LIST,ycsb-2400,voter-16,0.0
200,OPTIMIZE_IN_LIST,smallbank-10,ycsb-2400,1.3435959049055088
201,OPTIMIZE_IN_LIST,smallbank-10,smallbank-10,0.0
202,OPTIMIZE_IN_LIST,smallbank-10,tpcc-2,0.21047849657125525
203,OPTIMIZE_IN_LIST,smallbank-10,smallbank-1,0.9560936189844468
204,OPTIMIZE_IN_LIST,smallbank-10,tpcc-8,1.019514337352622
205,OPTIMIZE_IN_LIST,smallbank-10,ycsb-600,0.29854690546910256
206,OPTIMIZE_IN_LIST,smallbank-10,voter-2,0.0
207,OPTIMIZE_IN_LIST,smallbank-10,voter-16,0.9463472485139048
208,OPTIMIZE_IN_LIST,tpcc-2,ycsb-2400,0.6134398407424267
209,OPTIMIZE_IN_LIST,tpcc-2,smallbank-10,0.15255136575832196
210,OPTIMIZE_IN_LIST,tpcc-2,tpcc-2,0.0
211,OPTIMIZE_IN_LIST,tpcc-2,smallbank-1,0.2363339994999088
212,OPTIMIZE_IN_LIST,tpcc-2,tpcc-8,1.5218713540887894
213,OPTIMIZE_IN_LIST,tpcc-2,ycsb-600,0.498476642351756
214,OPTIMIZE_IN_LIST,tpcc-2,voter-2,0.0
215,OPTIMIZE_IN_LIST,tpcc-2,voter-16,0.12344747832190896
216,OPTIMIZE_IN_LIST,smallbank-1,ycsb-2400,0.5922716049273077
217,OPTIMIZE_IN_LIST,smallbank-1,smallbank-10,1.182162751899787
218,OPTIMIZE_IN_LIST,smallbank-1,tpcc-2,0.45229530984588906
219,OPTIMIZE_IN_LIST,smallbank-1,smallbank-1,0.0
220,OPTIMIZE_IN_LIST,smallbank-1,tpcc-8,2.9433134201779882
221,OPTIMIZE_IN_LIST,smallbank-1,ycsb-600,1.7669140739556197
222,OPTIMIZE_IN_LIST,smallbank-1,voter-2,0.6119959455414716
223,OPTIMIZE_IN_LIST,smallbank-1,voter-16,0.0
224,OPTIMIZE_IN_LIST,tpcc-8,ycsb-2400,0.7072157292474884
225,OPTIMIZE_IN_LIST,tpcc-8,smallbank-10,0.0
226,OPTIMIZE_IN_LIST,tpcc-8,tpcc-2,0.0
227,OPTIMIZE_IN_LIST,tpcc-8,smallbank-1,0.4868182964416443
228,OPTIMIZE_IN_LIST,tpcc-8,tpcc-8,0.0
229,OPTIMIZE_IN_LIST,tpcc-8,ycsb-600,0.0
230,OPTIMIZE_IN_LIST,tpcc-8,voter-2,0.0
231,OPTIMIZE_IN_LIST,tpcc-8,voter-16,0.444757836948895
232,OPTIMIZE_IN_LIST,ycsb-600,ycsb-2400,0.79053302947908
233,OPTIMIZE_IN_LIST,ycsb-600,smallbank-10,0.0
234,OPTIMIZE_IN_LIST,ycsb-600,tpcc-2,0.0
235,OPTIMIZE_IN_LIST,ycsb-600,smallbank-1,0.5202363783755061
236,OPTIMIZE_IN_LIST,ycsb-600,tpcc-8,0.45182705080977836
237,OPTIMIZE_IN_LIST,ycsb-600,ycsb-600,0.0
238,OPTIMIZE_IN_LIST,ycsb-600,voter-2,0.0
239,OPTIMIZE_IN_LIST,ycsb-600,voter-16,0.5394752859423293
240,OPTIMIZE_IN_LIST,voter-2,ycsb-2400,1.445532492151994
241,OPTIMIZE_IN_LIST,voter-2,smallbank-10,0.17539740823579686
242,OPTIMIZE_IN_LIST,voter-2,tpcc-2,0.3382594890020501
243,OPTIMIZE_IN_LIST,voter-2,smallbank-1,1.0148093974183414
244,OPTIMIZE_IN_LIST,voter-2,tpcc-8,1.7303005246007532
245,OPTIMIZE_IN_LIST,voter-2,ycsb-600,0.6923368848798738
246,OPTIMIZE_IN_LIST,voter-2,voter-2,0.0
247,OPTIMIZE_IN_LIST,voter-2,voter-16,0.9064952319846556
248,OPTIMIZE_IN_LIST,voter-16,ycsb-2400,0.8221208786864777
249,OPTIMIZE_IN_LIST,voter-16,smallbank-10,1.5131563140198454
250,OPTIMIZE_IN_LIST,voter-16,tpcc-2,0.5897266718025651
251,OPTIMIZE_IN_LIST,voter-16,smallbank-1,0.08901644317086797
252,OPTIMIZE_IN_LIST,voter-16,tpcc-8,3.2673569938251634
253,OPTIMIZE_IN_LIST,voter-16,ycsb-600,2.1540330680649276
254,OPTIMIZE_IN_LIST,voter-16,voter-2,0.8520372919543732
255,OPTIMIZE_IN_LIST,voter-16,voter-16,0.0
256,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-2400,ycsb-2400,0.0
257,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-2400,smallbank-10,0.0
258,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-2400,tpcc-2,0.0
259,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-2400,smallbank-1,0.0
260,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-2400,tpcc-8,0.040696375752566474
261,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-2400,ycsb-600,0.0
262,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-2400,voter-2,0.0
263,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-2400,voter-16,0.0
264,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-10,ycsb-2400,0.21503641753228428
265,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-10,smallbank-10,0.0
266,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-10,tpcc-2,0.09910643964099572
267,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-10,smallbank-1,0.06874999357643059
268,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-10,tpcc-8,0.28787522781299446
269,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-10,ycsb-600,0.18737528873460732
270,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-10,voter-2,0.16459259176903282
